pc1,pc2,cluster
0.4666262266633813,-1.2459553378205264,1
0.13233004131493936,0.0327457825311012,1
1.4242906767595604,-1.9337200697233452,1
-1.3500934978314667,-0.655581515997947,0
0.501317153125491,1.1893980931733201,0
-1.1338260028017058,0.6192257808849729,0
2.0775588683383535,0.8013827183096047,1
-0.09770064084944749,-1.8052089475114654,1
1.4329818463973523,0.21481171713870137,1
-1.540074655303501,1.7552003718789326,0
-0.4653454949509022,1.2382563214901017,0
1.8144740435817146,0.19599151381271143,1
0.3005602551201019,0.6427615529784849,0
-0.9080977186704602,0.25731273102898145,0
0.39206058742623007,0.6220872232111743,0
0.3741331880317907,-1.520418581802614,1
-1.4246095846777969,-0.45824887910799744,0
-0.47614464787855415,0.019129044410114496,1
1.9440529871991925,-0.7204690744637495,1
0.43142630502607504,0.5935353487463477,1
0.03817063263214625,-0.8140512999789904,1
0.46079119482527026,1.554216746338352,0
0.8873578063429297,-1.024268654977869,1
-0.6664879207042719,0.7031585756376528,0
-1.3230908904587257,1.6305066009570768,0
0.7109516672168965,-0.7254070488507459,1
1.369203383567238,0.1552193551786924,1
0.2930051999826924,-1.6189408496491273,1
0.45897449570661114,0.6215428570989054,1
-1.073452600833769,0.03871285735932746,0
0.6905157977705355,1.3298286179208063,0
-1.3539030798501421,-0.12319448866428266,0
0.13193997532519353,-1.185979006317574,1
-0.3754922131780495,-1.2392030082633634,1
-0.5987109224706402,-1.2935002415446977,1
0.8617276199734034,1.4042603417667383,0
0.02632280015653624,1.5113695703323229,0
0.8923185610694314,0.33158072079082757,1
-0.3885939276361523,0.0650363683583733,1
1.0235171130968939,0.28177056902731457,1
0.7818344246264356,1.0617188729101366,0
0.22122445393708265,0.2977641692163091,1
0.5566324073675688,1.2253570101445896,0
-0.4203292817209867,0.9389395295031964,0
-0.28696886318235865,1.1237795129104564,0
-1.0207471879068009,-0.8382822932146304,1
-0.12847251363585005,0.34913789001103396,0
2.095931624828437,-0.31768152398020066,1
0.38685864732474967,0.8440129730344512,0
-1.0515254807042655,-0.2242035259692271,0
-1.7957287609822197,0.04114850009878265,0
0.5101579482556039,-0.7212574700355261,1
0.7193651374883236,1.676807849929656,0
0.32733155709190936,1.2860956020509389,0
-0.8545460988923187,-0.6566156164580618,1
-0.89434705090435,1.3597435602104928,0
-0.5553532487171945,2.038291724781328,0
1.9003159671325336,-0.6058458535693495,1
-0.8067998868221081,-0.1357552126644966,0
-0.45643425468510695,0.9640911298531867,0
-0.9196790064257718,0.2538132468813232,0
1.6183955839952804,0.6649204501003089,1
0.5389455613523709,-0.706226272597954,1
0.38650604770415614,-1.0219053530640754,1
-0.42507079043294377,-0.1256077711498913,1
1.0093306105913211,-1.1663555356100033,1
0.5466232500804148,0.36382499674003843,1
-0.23255432840117904,-1.1369180268582204,1
0.6212418426426086,1.446783736644029,0
1.3948018598091523,0.1536943772904688,1
-0.4308819917960637,1.2382292568552251,0
-0.27922581548413966,0.23910767425676224,1
0.9372095879669785,-1.113532791291305,1
-0.4119245615872773,-0.25967342264759297,0
1.16185293230583,-1.0588503271322014,1
1.70934387596788,-0.32889951109817467,1
-0.533077884145362,-0.27145741941980944,1
1.511962130665526,0.7321434434857762,1
-0.6452980858346404,1.3530122794975783,0
1.160194231139803,-0.01610468266546571,1
0.023735642369806322,1.3034475267304941,0
-2.0077961930272963,-0.0203268996372117,0
-0.2620845000225502,-0.04983478911308289,1
0.4395073077082807,-1.721007482659438,1
-0.5394624679981265,-0.4686251040370752,1
1.0248654020832149,1.7424348671126608,0
-1.738333686016073,0.08476431053014576,0
-2.459713447549663,-0.6903598829882296,0
-0.013277374714766074,1.2086773848871888,0
0.6708509956467388,-0.6856930066351746,1
0.0443859373906027,1.2731292145461022,0
1.112136081514011,-1.7122005208675546,1
-0.05358960103127963,0.46284482042604475,1
1.1494215849279363,0.314444493789479,1
0.32413875888334404,1.3265322801435862,0
1.4799182752902222,0.07387951657271899,1
0.396336959465859,1.251723856964899,0
0.26172549676094625,0.7112825480972252,0
0.5046922449208948,1.4039095886463882,0
1.1619601160414441,-0.9490918015980412,1
0.7915844303721872,0.35782396816738576,0
0.3814199150709188,0.7437521164959736,1
-0.26854837462699876,0.6327878612336881,0
-0.08026494510848063,-0.19020786305444418,0
0.4137297962594762,0.1394184609407364,1
0.2421643061114259,-0.05775491918779533,0
0.36907702186608327,0.20627679646671263,1
0.8120431380596412,0.08015475736310075,0
0.45042164757513764,1.5464487723378841,0
0.6662469430263963,1.490523423819727,0
-0.48780898032006403,0.07419762973678613,0
0.09622667362658859,-1.2961784119152353,1
-1.5898881968072829,-0.02378533310785742,0
0.3215863848677814,-2.020609036165455,1
-0.7141813301553379,1.7736517858741148,0
-0.16065107738333625,-1.314556951461587,1
0.5933703652421145,1.5713910722017572,0
0.11842800710433683,-1.4977685479251412,1
1.0827127508235008,-0.5047726673541681,1
0.20034946875149562,1.4079600656100324,0
-0.7011089788610438,-0.6371854030391468,0
-0.27178311333616084,2.061024674039045,0
0.02028797437487595,-1.533433938048256,1
-0.28564509637064356,-1.1709316532703884,1
-0.13266649790345983,-1.6524347492841989,1
1.1776856516929834,-0.3241728662509279,1
-1.5848934312388065,0.37730142891806745,0
-1.1790136865211462,0.262026103439762,0
-1.502790648077166,1.5414606215052047,0
1.092184432163946,0.656391766538027,1
-0.7934200285200594,0.6292465268609974,0
-1.1322786239514704,1.8953641090869606,0
-0.22540613351302724,0.32361637650699326,0
0.8277325634377762,-0.07146743645316825,1
-0.35882351660889106,-1.1975948883512693,1
-0.9186487333680473,0.8286865139518313,0
1.3598428900475334,-1.3242739687652372,1
-1.6304683360297594,1.5220332494815862,0
0.9147051584890409,0.5208946866632881,1
-1.1468760647290133,-0.2528079830140976,0
